screen_id,route,page_widget,layout_pattern,vpc_owner_file,rules_1_6_status,l1,l2,l5,l3,exception_reason
SC-101,'${AppRoutePaths.tradeCopyTargetMarketDefinition}/:productId',TargetMarketDefinitionPage,shared_shell,features/trade/presentation/pages/target_market_definition_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc138DepositUsdt,'${AppRoutePaths.walletDeposit}/:asset',DepositPage,shared_shell,features/wallet/presentation/pages/deposit_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc140WithdrawUsdt,'${AppRoutePaths.walletWithdraw}/:asset',WithdrawPage,shared_shell,features/wallet/presentation/pages/withdraw_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-190,'/arena/challenge/:challengeId',ArenaChallengeDetailPage,direct_vpc,features/arena/presentation/pages/arena_challenge_detail_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-193,'/arena/creator/:creatorId',ArenaCreatorPage,direct_vpc,features/arena/presentation/pages/arena_creator_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-191,'/arena/join/:challengeId',ArenaJoinPage,direct_vpc,features/arena/presentation/pages/arena_join_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-200,'/arena/ledger/entry/:entryId',ArenaPointsEntryDetailPage,direct_vpc,features/arena/presentation/pages/arena_points_entry_detail_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-189,'/arena/mode/:modeId',ArenaModeDetailPage,direct_vpc,features/arena/presentation/pages/arena_mode_detail_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-202,'/arena/report/:caseId',ArenaReportCasePage,direct_vpc,features/arena/presentation/pages/arena_report_case_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-199,'/arena/trust/:userId',ArenaTrustBreakdownPage,direct_vpc,features/arena/presentation/pages/arena_trust_breakdown_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-170,'/dca/rebalance/:configId/edit',DCARebalanceConfig,direct_vpc,features/dca/presentation/pages/dca_rebalance_config_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-171,'/dca/rebalance/:configId/history',DCARebalanceDashboard,direct_vpc,features/dca/presentation/pages/dca_rebalance_dashboard_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-041,'/markets/predictions/advanced-chart/:eventId',PredictionAdvancedChartPage,direct_vpc,features/predictions/presentation/pages/prediction_advanced_chart_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-030,'/markets/predictions/event/:eventId',PredictionEventDetailPage,direct_vpc,features/predictions/presentation/pages/prediction_event_detail_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-035,'/markets/predictions/receipt/:receiptId',PredictionOrderReceiptPage,direct_vpc,features/predictions/presentation/pages/prediction_order_receipt_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-042,'/markets/predictions/tournament/:tournamentId',PredictionTournamentDetailPage,direct_vpc,features/predictions/presentation/pages/prediction_tournaments_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-223,'/p2p/ad-analytics/:adId',P2PAdAnalyticsPage,direct_vpc,features/p2p/presentation/pages/p2p_ad_analytics_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-224,'/p2p/ad/:adId',P2PAdDetailPage,direct_vpc,features/p2p/presentation/pages/p2p_ad_detail_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-217,'/p2p/chat/:orderId',P2PChatPage,direct_vpc,features/p2p/presentation/pages/p2p_chat_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-221,'/p2p/dispute/:orderId',P2PDisputePage,direct_vpc,features/p2p/presentation/pages/p2p_dispute_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-218,'/p2p/dispute/detail/:disputeId',P2PDisputeDetailPage,direct_vpc,features/p2p/presentation/pages/p2p_dispute_detail_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-219,'/p2p/dispute/evidence/:disputeId',P2PDisputeEvidencePage,direct_vpc,features/p2p/presentation/pages/p2p_dispute_evidence_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-220,'/p2p/dispute/resolution/:disputeId',P2PDisputeResolutionPage,direct_vpc,features/p2p/presentation/pages/p2p_dispute_resolution_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-246,'/p2p/escrow/:orderId',P2PEscrowDetailPage,shared_shell,features/p2p/presentation/pages/p2p_escrow_detail_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc243P2PClaimDetail,'/p2p/insurance/claim/:claimId',P2PClaimDetailPage,shared_shell,features/p2p/presentation/pages/p2p_claim_detail_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-228,'/p2p/merchant/:merchantId',P2PMerchantProfilePage,shared_shell,features/p2p/presentation/pages/p2p_merchant_profile_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc216P2POrder,'/p2p/order/:orderId',P2POrderPage,direct_vpc,features/p2p/presentation/pages/p2p_order_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-214,'/p2p/order/cancel/:orderId',P2POrderCancelPage,direct_vpc,features/p2p/presentation/pages/p2p_order_cancel_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-215,'/p2p/order/proof/:orderId',P2POrderProofPage,direct_vpc,features/p2p/presentation/pages/p2p_order_proof_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-213,'/p2p/order/rate/:orderId',P2POrderRatePage,direct_vpc,features/p2p/presentation/pages/p2p_order_rate_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-212,'/p2p/order/timeline/:orderId',P2POrderTimelinePage,direct_vpc,features/p2p/presentation/pages/p2p_order_timeline_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-234,'/p2p/payment-method/ownership/:methodId',P2PPaymentMethodOwnershipPage,shared_shell,features/p2p/presentation/pages/p2p_payment_method_ownership_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-233,'/p2p/payment-method/verification/:methodId',P2PPaymentMethodVerificationPage,direct_vpc,features/p2p/presentation/pages/p2p_payment_method_verification_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-229,'/p2p/report/:merchantId',P2PReportMerchantPage,direct_vpc,features/p2p/presentation/pages/p2p_report_merchant_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-272,'/p2p/tax-report/detailed/:year',P2PTaxReportingPage,direct_vpc,features/p2p/presentation/pages/p2p_tax_reporting_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-044,'/pair/:pairId',PairDetailPage,direct_vpc,features/markets/presentation/pages/pair_detail_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-019,'/pair/:pairId/depth',MarketDepthPage,direct_vpc,features/markets/presentation/pages/market_depth_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-045,'/pair/:pairId/info',TokenInfoPage,direct_vpc,features/markets/presentation/pages/token_info_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-289,'/referral/friend/:friendId',ReferralFriendDetailPage,direct_vpc,features/referral/presentation/pages/referral_friend_detail_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc049TradePair,'/trade/:pairId',TradePage,shared_shell,features/trade/presentation/pages/trade_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc057Futures,'/trade/:pairId/futures',FuturesPage,shared_shell,features/trade/presentation/pages/futures_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-058,'/trade/:pairId/futures/leverage',LeveragePage,shared_shell,features/trade/presentation/pages/leverage_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-055,'/trade/advanced-chart/:pairId',AdvancedChartPage,direct_vpc,features/trade/presentation/pages/advanced_chart_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-077,'/trade/copy-audit-log/:copyId',CopyAuditLogPage,shared_shell,features/trade/presentation/pages/copy_audit_log_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-074,'/trade/copy-performance/:copyId',CopyPerformancePage,shared_shell,features/trade/presentation/pages/copy_performance_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-075,'/trade/copy-performance/:copyId/attribution',PerformanceAttributionPage,direct_vpc,features/trade/presentation/pages/performance_attribution_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-070,'/trade/copy-provider/:providerId',CopyProviderDetailPage,shared_shell,features/trade/presentation/pages/copy_provider_detail_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-071,'/trade/copy-provider/:providerId/assessment',PreCopyAssessmentPage,shared_shell,features/trade/presentation/pages/pre_copy_assessment_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-072,'/trade/copy-provider/:providerId/configuration',CopyConfigurationPage,direct_vpc,features/trade/presentation/pages/copy_configuration_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-073,'/trade/copy-provider/:providerId/confirmation',CopyConfirmationPage,direct_vpc,features/trade/presentation/pages/copy_confirmation_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-113,'/trade/copy-trading/complaint-tracking/:complaintId',ComplaintTrackingPage,shared_shell,features/trade/presentation/pages/complaint_tracking_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-087,'/trade/trader/:traderId',TraderProfilePage,direct_vpc,features/trade/presentation/pages/trader_profile_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-147,'/wallet/asset/:assetId',AssetDetailPage,direct_vpc,features/wallet/presentation/pages/asset_detail_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-141,'/wallet/transaction/:txId',TransactionDetailPage,shared_shell,features/wallet/presentation/pages/transaction_detail_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-180,AppRoutePaths.admin,InternalSurfaceGate,direct_vpc,features/admin/presentation/pages/admin_home.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-182,AppRoutePaths.adminAbtests,InternalSurfaceGate,direct_vpc,features/admin/presentation/pages/ab_test_dashboard.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-181,AppRoutePaths.adminAnalytics,InternalSurfaceGate,direct_vpc,features/admin/presentation/pages/analytics_dashboard.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-183,AppRoutePaths.adminFunnels,InternalSurfaceGate,direct_vpc,features/admin/presentation/pages/funnel_dashboard.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-410,AppRoutePaths.adminSettings,InternalSurfaceGate,direct_vpc,features/admin/presentation/pages/admin_settings_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc184ArenaHome,AppRoutePaths.arena,ArenaHomePage,direct_vpc,features/arena/presentation/pages/arena_home_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-203,AppRoutePaths.arenaBlocked,ArenaBlockedUsersPage,direct_vpc,features/arena/presentation/pages/arena_blocked_users_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc207ArenaPredictionBridgeFoundation,AppRoutePaths.arenaBridge,ArenaPredictionBridgeFoundationPage,direct_vpc,features/arena/presentation/pages/arena_prediction_bridge_foundation_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-208,AppRoutePaths.arenaEcosystem,ConnectedEcosystemProductionPage,direct_vpc,features/arena/presentation/pages/connected_ecosystem_production_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-197,AppRoutePaths.arenaFlowMap,ArenaFlowMapPage,direct_vpc,features/arena/presentation/pages/arena_flow_map_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-209,AppRoutePaths.arenaGuide,ArenaGuidePage,direct_vpc,features/arena/presentation/pages/arena_guide_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-194,AppRoutePaths.arenaLeaderboard,ArenaLeaderboardPage,direct_vpc,features/arena/presentation/pages/arena_leaderboard_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-201,AppRoutePaths.arenaLedger,ArenaPointsLedgerPage,direct_vpc,features/arena/presentation/pages/arena_points_ledger_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc205MyArena,AppRoutePaths.arenaMy,MyArenaPage,direct_vpc,features/arena/presentation/pages/my_arena_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-204,AppRoutePaths.arenaMyReports,MyArenaReportsPage,direct_vpc,features/arena/presentation/pages/my_arena_reports_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc206ArenaProductionReady,AppRoutePaths.arenaProduction,ArenaProductionReadyPage,direct_vpc,features/arena/presentation/pages/arena_production_ready_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-192,AppRoutePaths.arenaResolution,ArenaResolutionCenterPage,direct_vpc,features/arena/presentation/pages/arena_resolution_center_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-198,AppRoutePaths.arenaSafety,ArenaSafetyCenterPage,direct_vpc,features/arena/presentation/pages/arena_safety_center_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-185,AppRoutePaths.arenaStudio,ArenaStudioPage,direct_vpc,features/arena/presentation/pages/arena_studio_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-188,AppRoutePaths.arenaStudioGovernance,ArenaGovernanceGatePage,direct_vpc,features/arena/presentation/pages/arena_governance_gate_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-187,AppRoutePaths.arenaStudioPresets,ArenaUniversalPresetLibraryPage,direct_vpc,features/arena/presentation/pages/arena_universal_preset_library_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-186,AppRoutePaths.arenaStudioSmartRules,ArenaSmartRuleBuilderPage,direct_vpc,features/arena/presentation/pages/arena_smart_rule_builder_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-195,AppRoutePaths.arenaVerified,VerifiedChallengesPage,direct_vpc,features/arena/presentation/pages/verified_challenges_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-004,AppRoutePaths.auth2faSetup,_AuthRouteShell,direct_vpc,features/auth/presentation/pages/two_fa_setup_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-005,AppRoutePaths.authForgotPassword,_AuthRouteShell,direct_vpc,features/auth/presentation/pages/forgot_password_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-001,AppRoutePaths.authLogin,_AuthRouteShell,direct_vpc,features/auth/presentation/pages/login_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-003,AppRoutePaths.authOtp,_AuthRouteShell,direct_vpc,features/auth/presentation/pages/otp_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-002,AppRoutePaths.authRegister,_AuthRouteShell,direct_vpc,features/auth/presentation/pages/register_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-006,AppRoutePaths.authResetPassword,_AuthRouteShell,direct_vpc,features/auth/presentation/pages/reset_password_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-322,AppRoutePaths.crossModuleAnalytics,CrossModuleAnalytics,shared_shell,features/cross_module/presentation/pages/cross_module_analytics.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc169Dca,AppRoutePaths.dca,DCAPage,direct_vpc,features/dca/presentation/pages/dca_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-176,AppRoutePaths.dcaBacktester,DCABacktesterPage,direct_vpc,features/dca/presentation/pages/dca_backtester_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-175,AppRoutePaths.dcaDynamicAmount,DCADynamicAmount,direct_vpc,features/dca/presentation/pages/dca_dynamic_amount_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc177DcaMultiAsset,AppRoutePaths.dcaMultiAsset,DCAMultiAssetPage,direct_vpc,features/dca/presentation/pages/dca_multi_asset_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-178,AppRoutePaths.dcaPerformanceCompare,DCAPerformanceComparePage,direct_vpc,features/dca/presentation/pages/dca_performance_compare_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-174,AppRoutePaths.dcaPortfolioOptimizer,DCAPortfolioOptimizer,direct_vpc,features/dca/presentation/pages/dca_portfolio_optimizer_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-170,AppRoutePaths.dcaRebalanceConfig,DCARebalanceConfig,direct_vpc,features/dca/presentation/pages/dca_rebalance_config_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-171,AppRoutePaths.dcaRebalanceDashboard,DCARebalanceDashboard,direct_vpc,features/dca/presentation/pages/dca_rebalance_dashboard_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-173,AppRoutePaths.dcaScheduleAnalytics,DCAScheduleAnalytics,direct_vpc,features/dca/presentation/pages/dca_schedule_analytics_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-172,AppRoutePaths.dcaScheduleConfig,DCAScheduleConfig,direct_vpc,features/dca/presentation/pages/dca_schedule_config_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-179,AppRoutePaths.dcaSmartRules,DCASmartRulesPage,direct_vpc,features/dca/presentation/pages/dca_smart_rules_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-401,AppRoutePaths.demoCopyCard,InternalSurfaceGate,direct_vpc,features/trade/presentation/pages/copy_trading_card_demo.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-400,AppRoutePaths.devDcaOverview,InternalSurfaceGate,direct_vpc,features/dca/presentation/pages/dca_overview_demo.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-399,AppRoutePaths.devDesignSystem,InternalSurfaceGate,direct_vpc,features/dev/presentation/pages/design_system_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,unknown,unknown,pass,pass,unmapped
SC-398,AppRoutePaths.devShowcase,InternalSurfaceGate,direct_vpc,features/dev/presentation/pages/missing_screens_showcase_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,unknown,unknown,pass,pass,unmapped
AppRouteNames.sc327StakingEarn,AppRoutePaths.earn,StakingEarnPage,direct_vpc,features/earn/presentation/pages/staking_earn_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-366,AppRoutePaths.earnAdvancedOrders,StakingAdvancedOrdersPage,direct_vpc,features/earn/presentation/pages/staking_advanced_orders_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-359,AppRoutePaths.earnAnalytics,StakingAnalyticsPage,direct_vpc,features/earn/presentation/pages/staking_analytics_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-379,AppRoutePaths.earnApiDocumentation,StakingApiDocumentationPage,direct_vpc,features/earn/presentation/pages/staking_api_documentation_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-374,AppRoutePaths.earnAuditReports,StakingAuditReportsPage,direct_vpc,features/earn/presentation/pages/staking_audit_reports_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-363,AppRoutePaths.earnAutoCompound,StakingAutoCompoundPage,direct_vpc,features/earn/presentation/pages/staking_auto_compound_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-361,AppRoutePaths.earnCalendar,StakingEarningsCalendarPage,direct_vpc,features/earn/presentation/pages/staking_earnings_calendar_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-388,AppRoutePaths.earnCommunityGovernance,StakingCommunityGovernancePage,direct_vpc,features/earn/presentation/pages/staking_community_governance_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-386,AppRoutePaths.earnContingencyPlan,StakingContingencyPlanPage,direct_vpc,features/earn/presentation/pages/staking_contingency_plan_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-375,AppRoutePaths.earnCustody,StakingCustodyPage,direct_vpc,features/earn/presentation/pages/staking_custody_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-358,AppRoutePaths.earnDashboard,StakingDashboardPage,direct_vpc,features/earn/presentation/pages/staking_dashboard_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-394,AppRoutePaths.earnDataExport,StakingDataExportPage,direct_vpc,features/earn/presentation/pages/staking_data_export_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-396,AppRoutePaths.earnDeveloperConsole,StakingDeveloperConsolePage,direct_vpc,features/earn/presentation/pages/staking_developer_console_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-385,AppRoutePaths.earnEmergencyActions,StakingEmergencyActionsPage,direct_vpc,features/earn/presentation/pages/staking_emergency_actions_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-370,AppRoutePaths.earnFAQ,StakingFAQPage,direct_vpc,features/earn/presentation/pages/staking_faq_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-392,AppRoutePaths.earnForum,StakingForumPage,direct_vpc,features/earn/presentation/pages/staking_forum_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-369,AppRoutePaths.earnGuide,StakingGuidePage,direct_vpc,features/earn/presentation/pages/staking_guide_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-360,AppRoutePaths.earnHistory,StakingHistoryPage,direct_vpc,features/earn/presentation/pages/staking_history_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-368,AppRoutePaths.earnInstitutional,StakingInstitutionalPage,direct_vpc,features/earn/presentation/pages/staking_institutional_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-365,AppRoutePaths.earnInsurance,StakingInsurancePage,direct_vpc,features/earn/presentation/pages/staking_insurance_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
