category,file,line,owner,sourceWidget,actionSource,trailingKind,icon,classification,canonicalAction,canonicalIcon,needsMigration,notes
"vit_header","flutter_app/lib/app/router/internal_surface_gate.dart","92","_InternalSurfaceRestrictedPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/admin/presentation/pages/ab_test_dashboard.dart","54","_ABTestDashboardState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/admin/presentation/pages/admin_settings_page.dart","41","AdminSettingsPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/admin/presentation/pages/analytics_dashboard.dart","59","_AnalyticsDashboardState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/admin/presentation/pages/funnel_dashboard.dart","68","_FunnelDashboardState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/arena_blocked_users_page.dart","69","_ArenaBlockedUsersPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/arena_challenge_detail_page.dart","81","_ArenaChallengeDetailPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/arena_creator_page.dart","73","_ArenaCreatorPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/arena_flow_map_page.dart","63","_ArenaFlowMapPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/arena_governance_gate_page.dart","113","_ArenaGovernanceGatePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/arena_guide_page_part_01.dart","28","_ArenaGuidePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/arena_join_page.dart","78","_ArenaJoinPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/arena_leaderboard_page.dart","65","_ArenaLeaderboardPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/arena_mode_detail_page.dart","69","_ArenaModeDetailPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/arena_points_entry_detail_page.dart","68","_ArenaPointsEntryDetailPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/arena_points_ledger_page.dart","65","_ArenaPointsLedgerPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/arena_prediction_bridge_foundation_page_part_01.dart","26","_ArenaPredictionBridgeFoundationPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/arena_production_ready_page_part_01.dart","25","_ArenaProductionReadyPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/arena_report_case_page.dart","75","_ArenaReportCasePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/arena_resolution_center_page.dart","41","ArenaResolutionCenterPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/arena_safety_center_page.dart","53","ArenaSafetyCenterPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/arena_smart_rule_builder_page.dart","118","_ArenaSmartRuleBuilderPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/arena_studio_page.dart","72","_ArenaStudioPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/arena_trust_breakdown_page.dart","54","ArenaTrustBreakdownPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/arena_universal_preset_library_page.dart","73","_ArenaUniversalPresetLibraryPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/connected_ecosystem_production_page.dart","70","_ConnectedEcosystemProductionPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/my_arena_page.dart","86","_MyArenaPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/my_arena_reports_page.dart","62","_MyArenaReportsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/arena/presentation/pages/verified_challenges_page.dart","47","VerifiedChallengesPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/auth/presentation/pages/forgot_password_page.dart","235","_ForgotPasswordPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/auth/presentation/pages/otp_page.dart","225","_OTPPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/auth/presentation/pages/register_page.dart","170","_RegisterPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/auth/presentation/pages/reset_password_page.dart","172","_ResetPasswordPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/auth/presentation/pages/two_fa_setup_page.dart","197","_TwoFASetupPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/cross_module/presentation/pages/cross_module_analytics.dart","60","_CrossModuleAnalyticsState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/cross_module/presentation/pages/smart_alert_center.dart","60","_SmartAlertCenterState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/cross_module/presentation/pages/tax_report_center_part_01.dart","29","_TaxReportCenterState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/cross_module/presentation/pages/unified_portfolio_dashboard.dart","57","_UnifiedPortfolioDashboardState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/dca/presentation/pages/dca_backtester_page.dart","50","_DCABacktesterPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/dca/presentation/pages/dca_dynamic_amount_page.dart","62","_DCADynamicAmountState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/dca/presentation/pages/dca_multi_asset_page_part_01.dart","45","_DCAMultiAssetPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/dca/presentation/pages/dca_overview_demo.dart","62","_DCAOverviewDemoState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/dca/presentation/pages/dca_performance_compare_page.dart","61","_DCAPerformanceComparePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/dca/presentation/pages/dca_portfolio_optimizer_page.dart","73","_DCAPortfolioOptimizerState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/dca/presentation/pages/dca_rebalance_config_page.dart","82","_DCARebalanceConfigState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/dca/presentation/pages/dca_schedule_config_page.dart","74","_DCAScheduleConfigState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/dca/presentation/pages/dca_smart_rules_page.dart","56","_DCASmartRulesPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/dev/presentation/pages/design_system_page.dart","90","_DesignSystemPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/dev/presentation/pages/performance_monitor.dart","44","PerformanceMonitor","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/dev/presentation/pages/route_checker_page.dart","61","_RouteCheckerState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/discovery/presentation/pages/topic_hub_page.dart","89","_TopicHubPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/discovery/presentation/pages/unified_search_page.dart","74","_UnifiedSearchPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/auto_compound_settings_page_part_01.dart","34","_AutoCompoundSettingsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/savings_analytics_page.dart","65","_SavingsAnalyticsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/savings_auto_rebalance_page.dart","85","_SavingsAutoRebalancePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/savings_autopilot_page.dart","88","_SavingsAutoPilotPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/savings_backtest_page.dart","100","_SavingsBacktestPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/savings_comparison_page.dart","71","_SavingsComparisonPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/savings_dca_page.dart","68","_SavingsDCAPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/savings_export_page.dart","90","_SavingsExportPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/savings_faq_page.dart","68","_SavingsFAQPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/savings_goal_page_part_01.dart","28","_SavingsGoalPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/savings_guide_page.dart","62","_SavingsGuidePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/savings_history_page.dart","62","_SavingsHistoryPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/savings_ladder_page.dart","89","_SavingsLadderPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/savings_notification_preferences_page.dart","86","_SavingsNotificationPreferencesPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/savings_notifications_page.dart","76","_SavingsNotificationsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/savings_page.dart","76","_SavingsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/savings_portfolio_page_part_01.dart","26","_SavingsPortfolioPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/savings_product_detail_page.dart","41","SavingsProductDetailPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/savings_receipt_page.dart","34","SavingsReceiptPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/savings_recommendations_page_part_01.dart","27","_SavingsRecommendationsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/savings_redeem_page.dart","40","SavingsRedeemPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/savings_risk_assessment_page.dart","72","_SavingsRiskAssessmentPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/savings_smart_suggestions_page.dart","68","_SavingsSmartSuggestionsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/savings_what_if_page.dart","95","_SavingsWhatIfPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_advanced_orders_page.dart","75","_StakingAdvancedOrdersPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_analytics_page_part_01.dart","27","_StakingAnalyticsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_api_documentation_page.dart","86","_StakingApiDocumentationPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_audit_reports_page.dart","71","_StakingAuditReportsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_auto_compound_page_part_01.dart","58","_StakingAutoCompoundPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_community_governance_page.dart","54","StakingCommunityGovernancePage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_contingency_plan_page.dart","55","StakingContingencyPlanPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_custody_page.dart","58","_StakingCustodyPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_dashboard_page.dart","63","_StakingDashboardPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_data_export_page.dart","69","_StakingDataExportPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_developer_console_page.dart","71","_StakingDeveloperConsolePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_earnings_calendar_page.dart","81","_StakingEarningsCalendarPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_emergency_actions_page.dart","51","StakingEmergencyActionsPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_faq_page.dart","59","_StakingFAQPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_forum_page.dart","46","StakingForumPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_guide_page.dart","66","_StakingGuidePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_history_page.dart","77","_StakingHistoryPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_institutional_page.dart","73","_StakingInstitutionalPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_insurance_fund_transparency_page.dart","66","_StakingInsuranceFundTransparencyPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_insurance_page_part_01.dart","24","_StakingInsurancePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_liquid_staking_page_part_01.dart","34","_StakingLiquidStakingPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_multi_chain_page.dart","60","StakingMultiChainPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_notifications_page.dart","79","_StakingNotificationsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_proof_of_reserves_page_part_01.dart","25","_StakingProofOfReservesPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_proposals_page.dart","46","StakingProposalsPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_recommendations_page.dart","65","_StakingRecommendationsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_regulatory_framework_page.dart","70","_StakingRegulatoryFrameworkPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_risk_assessment_page.dart","70","_StakingRiskAssessmentPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_risk_dashboard_page.dart","56","StakingRiskDashboardPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_risk_disclosure_page.dart","65","_StakingRiskDisclosurePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_risk_score_calculator_page.dart","92","_StakingRiskScoreCalculatorPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_slashing_history_page.dart","65","_StakingSlashingHistoryPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_social_feed_page.dart","63","_StakingSocialFeedPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_suitability_assessment_page.dart","78","_StakingSuitabilityAssessmentPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_tax_guide_page.dart","70","_StakingTaxGuidePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_terms_page.dart","57","_StakingTermsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_third_party_integrations_page.dart","72","_StakingThirdPartyIntegrationsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_transaction_reporting_page.dart","86","_StakingTransactionReportingPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_validator_health_monitor_page.dart","61","_StakingValidatorHealthMonitorPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_validator_selection_page.dart","77","_StakingValidatorSelectionPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_voting_page.dart","57","_StakingVotingPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_webhooks_page.dart","51","StakingWebhooksPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn/presentation/pages/staking_withdrawal_policy_page_part_01.dart","26","_StakingWithdrawalPolicyPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"custom_header","flutter_app/lib/features/home/presentation/pages/home_page_part_01.dart","198","_HomeHeader","_HomeHeader","custom_header","_HomeHeader","VitHeaderActionType.notifications","canonical_action_type","notifications","Icons.notifications_none_rounded","no","Uses canonical VitHeaderActionButton catalog type."
"custom_header","flutter_app/lib/features/home/presentation/pages/home_page_part_01.dart","198","_HomeHeader","_HomeHeader","custom_header","_HomeHeader","VitHeaderActionType.search","canonical_action_type","search","Icons.search_rounded","no","Uses canonical VitHeaderActionButton catalog type."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/launchpad_abi_diff_page.dart","86","_LaunchpadAbiDiffPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/launchpad_address_book_page.dart","104","_LaunchpadAddressBookPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/launchpad_batch_claim_page.dart","88","_LaunchpadBatchClaimPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
